-75.2,-92.156,141.28
125.01,-89.959,138.87
-161.16,-69.263,1.3881
200.48,108.56,59.41
33.088,272.19,59.225
-113.89,118.02,-37.086
160.09,-72.527,-201.83
-142.12,-75.791,77.561
-36.66,47.727,-198.74
54.968,-84.392,-10.368
153.59,-15.046,174.56
229.84,108.5,-15.509
59.138,48.754,-42.332
167.11,-115.73,-156.58
-276.9,-83.484,11.771
-117.7,-165.06,98.133
255.27,48.554,48.954
26.545,-78.405,-62.953
182.68,-5.8507,-24.859
-80.545,214.36,112.72
-114.43,218.95,17.282
-74.519,-94.126,150.85
-160.48,136.43,-185.36
-67.183,72.045,-250.98
138.18,-152.68,-177.6
239.13,92.119,29.113
239.56,-1.3514,28.924
-76.573,-121.65,-160.31
267.97,45.884,-107.83
11.139,94.166,168.02
21.151,197.74,-89.507
-122.85,-23.69,-223.55
81.682,-154.95,-172.97
88.323,35.592,-233.47
187.66,109.05,-171.26
-8.8177,60.489,-268.7
-33.013,89.036,-243.12
-131.46,102.54,-16.798
36.468,27.651,-58.038
140.35,5.1181,-152.55
-18.523,104.76,75.5
-130.45,-55.085,56.5
-139.98,215.79,63.866
-154.74,-17.194,-71.921
136.16,81.387,-19.794
101.95,134.08,244.65
-239.55,-23.107,-163.34
-143.27,-18.275,-224.72
212.35,150.63,-66.02
-45.31,-66.715,-250.43
13.081,233.63,179.19
-84.765,84.306,59.742
-189.46,42.123,-36.052
234.51,-65.472,-45.08
8.8119,-110.74,184.97
3.08,-227.03,-21.148
-105.68,-117.45,-137.07
34.959,69.434,249.55
-234.81,-19.698,87.285
-53.707,-9.609,-5.9722
141.32,-117.25,59.063
68.614,-127.05,220.1
-212.11,-6.8258,-50.361
-154.34,37.047,196.34
-182.69,-55.739,-187.26
168.37,53.515,-44.208
53.524,-163.82,156.26
-26.048,-31.882,82.502
-16.69,101,-188.87
-215.02,-37.71,-185.63
185.92,211.24,65.995
32.63,-173.68,-114.9
-12.199,-163.96,198.64
-49.571,147.02,-200.98
203.87,-126.33,167.5
171.05,88.937,36.504
-37.428,199.72,207.47
121.27,87.82,-233.64
-64.755,-166.21,-18.519
223.15,87.915,-47.215
-181.17,-25.1,-172.01
-191.82,-98.072,13.432
-34.991,-216.58,-84.344
-165.04,176.66,-147.72
-244.55,15.249,-64.482
-192.64,-44.108,121.33
-68.986,-45.525,197.19
271.28,89.033,0.054952
-12.273,144.64,-25.063
-107.15,7.3598,-258.38
80.012,77.377,-256.02
-111.18,-134.08,135.79
-108.34,35.866,245.83
80.874,74.055,138.65
9.2804,235.7,-108.41
-79.46,-128.67,-168.73
156.07,32.754,118.57
13.552,-34.831,-205.03
-72.007,164.37,-180.81
185.83,7.5407,-16.192
122.07,231.59,-81.293
-96.396,-133.72,-65.645
235.52,71.565,64.942
-191.47,214.39,-78.553
26.531,258.78,1.9825
186.39,-161.64,-108.2
-131.96,-155.31,81.379
-31.926,80.68,275.18
-17.638,47.954,281.7
173.72,-11.862,-94.595
31.545,-173.39,119.34
17.028,94.516,210.31
19.094,-241.8,7.3383
-198.42,-43.658,106.78
22.453,-104.17,-137.07
-276.37,20.925,83.653
196.9,-166.92,-55.621
-105.08,12.015,3.9758
109.05,102.5,-62.856
268.18,57.857,87.742
60.321,-234.34,121.52
-44.447,-88.919,-201.29
267.95,62.797,-65.141
87.503,78.967,-114.83
106.76,-43.645,-256.46
-59.657,91.107,196.92
215.01,-60.018,-29.51
164.57,-137.12,26.903
-115.37,26.124,-81.627
-150.99,219.37,-103.25
62.046,-274.41,-71.966
-160.51,175.51,147.28
-158.92,18.353,-119.16
223.2,78.737,13.788
-33.852,77.22,-108.3
11.763,78.203,126.63
100.23,-28.791,133.41
-255.29,31.313,-47.637
271.36,67.414,17.243
235.09,12.3,-46.754
40.56,54.738,-3.1711
-261.19,38.498,-74.12
-203.29,-91.68,-178.01
182.51,-114.92,-58.554
-52.731,154.29,75.31
-8.3938,-53.808,204.57
-226.64,1.6415,29.293
-7.5181,233.2,-77.315
98.769,29.712,-174.34
-73.032,-114.09,-243.4
133.56,-49.12,239.61
89.313,14.895,190.62
40.116,-269.44,-42.753
28.763,32.042,-127.3
44.877,-281.85,20.074
-45.423,-122.28,10.329
-191.59,73.28,-15.049
-34.274,210.97,-117.2
7.2332,-221.98,-182.86
229.19,-69.948,170.49
203.41,-81.305,191.4
248.77,-64.358,-12.352
-169.15,-0.30807,148.26
76.036,140.1,-98.562
-159.72,-73.161,-212.15
94.256,208.66,-133.06
-263.75,-60.816,-44.629
-153.3,231.89,75.902
-145,-207.29,82.074
-117.87,-86.76,92.215
61.223,-151.7,-124.06
34.033,-177.43,-183.13
145.49,28.956,-63.698
119.35,-24.458,41.733
-84.808,-216.9,-100.21
6.2736,-83.164,86.206
81.458,-58.857,-198.94
101.69,156.51,29.319
248.87,114.27,121.1
112.85,-109.63,142.93
19.945,-112.31,174.28
-81.384,193.85,74.764
-6.622,25.381,-24.738
-3.6295,106.65,-138.63
44.041,-116.09,-246.25
19.743,47.102,-263.05
154.27,47.639,-58.503
-7.6657,-157.07,31.872
9.3696,50.862,66.374
187.61,213.05,-58.942
28.501,-190.14,-46.211
103.09,-33.661,-266.4
162.19,219.61,-100.21
-169.89,-95.176,-101.62
206.63,34.026,173.53
156.78,84.175,-215.36
-115.71,-112.01,186
183.92,109.8,153.12
1.7393,-256,-119.55
-123.94,160.4,162.07
86.245,-45.033,-209.12
-148.69,66.224,-33.569
207.73,88.664,-35.257
204.15,-15.684,-205.36
-217.7,-201.49,-37.08
-177.88,-133.08,184.1
11.221,262.88,81.588
-38.977,10.131,-227.72
171.71,29.966,-94.954
99.148,-91.561,-28.198
139.99,4.5358,-238.8
-22.468,-18.558,240.33
21.943,-227.3,-164.63
10.149,-195.62,-33.204
-33.345,-38.275,53.853
45.66,293.88,-2.7435
165.59,-195.56,-114.14
-169.55,8.4245,-13.154
153.02,112.15,90.76
8.4197,-145.43,-246.15
-83.285,107.32,-222.89
168.15,-65.987,-40.637
32.451,-127.54,228.24
-207.24,-113.3,-50.236
-164.86,23.686,239.71
-87.274,222.08,155.18
-76.074,29.637,-266.47
276.63,73.089,-74.79
-255.93,54.161,131.43
194.75,149.9,122.04
204.71,28.391,-56.344
103.9,94.131,156.19
1.6397,-113.18,227.21
54.681,-105.59,67.394
60.173,-109,-272.01
-213.8,-143.18,-113.29
-120.79,3.48,-142.7
